Date,OPEN,HIGH,LOW,VOLUME,CLOSE
2015-07-23,96.959999,97.449997,94.809998,29418800,95.440002
2015-07-24,97.349998,97.760002,95.879997,33444900,96.949997
2015-07-27,96.580002,96.610001,93.830002,38585400,94.169998
2015-07-28,94.839996,95.559998,93.309998,35236000,95.290001
2015-07-29,96.32,97.279999,94.739998,64648300,96.989998
2015-07-30,94.910004,95.809998,91.800003,86211300,95.209999
2015-07-31,94.949997,96.330002,93.949997,46509000,94.010002
2015-08-03,93.529999,95.080002,92.800003,29343100,94.139999
2015-08-04,93.790001,94.730003,93.330002,20136000,94.059998
2015-08-05,95.25,97.089996,95.18,29813200,96.440002
2015-08-06,97.18,98.739998,94.419998,42271300,95.120003
2015-08-07,95.379997,95.400002,93.610001,23199100,94.300003
2015-08-10,95.68,95.900002,93.629997,21624200,94.150002
2015-08-11,93.730003,94.760002,92.900002,22491000,93.620003
2015-08-12,92.699997,94.440002,91.190002,27050500,94.190002
2015-08-13,94.050003,94.730003,93.349998,17451800,93.43
2015-08-14,93.540001,94.720001,93.209999,15929700,94.419998
2015-08-17,94.419998,94.459999,93.389999,18313500,93.93
2015-08-18,94.080002,95.849998,94.040001,22278800,95.169998
2015-08-19,94.629997,96.099998,94.160004,23156500,95.309998
2015-08-20,93.540001,94.769997,90.459999,44598200,90.559998
2015-08-21,87.519997,89.18,85.610001,62778700,86.059998
2015-08-24,77.029999,82.089996,72.0,83710700,82.089996
2015-08-25,86.949997,87.669998,83.0,52021200,83.0
2015-08-26,85.949997,87.459999,83.260002,45124300,87.190002
2015-08-27,89.099998,90.059998,87.190002,42431400,89.730003
2015-08-28,89.879997,91.480003,89.790001,33215900,91.010002
2015-08-31,90.599998,91.050003,88.889999,32850700,89.43
2015-09-01,86.849998,89.389999,86.5,36097400,87.230003
2015-09-02,88.809998,89.889999,87.629997,27190500,89.889999
2015-09-03,89.760002,89.82,87.730003,27048200,88.150002
2015-09-04,87.199997,88.389999,86.699997,27328700,88.260002
